,movieId,title,genres,genres1,genres2,genres3,genres4,genres5,genres6,genres7,genres8,genres9,genres10,Year_release,imdbId,tmdbId
256,285,Beyond Bedlam (1993),Drama|Horror,Drama,Horror,,,,,,,,,1993,106402,56428.0
257,287,Nina Takes a Lover (1994),Comedy|Romance,Comedy,Romance,,,,,,,,,1994,110671,131957.0
258,288,Natural Born Killers (1994),Action|Crime|Thriller,Action,Crime,Thriller,,,,,,,,1994,110632,241.0
259,289,Only You (1994),Comedy|Romance,Comedy,Romance,,,,,,,,,1994,110737,9058.0
260,290,Once Were Warriors (1994),Crime|Drama,Crime,Drama,,,,,,,,,1994,110729,527.0
261,291,Poison Ivy II (1996),Drama|Thriller,Drama,Thriller,,,,,,,,,1996,114151,18220.0
262,292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,Action,Drama,Sci-Fi,Thriller,,,,,,,1995,114069,6950.0
263,293,L̩on: The Professional (a.k.a. The Professional) (L̩on) (1994),Action|Crime|Drama|Thriller,Action,Crime,Drama,Thriller,,,,,,,1994,110413,101.0
264,294,"Perez Family, The (1995)",Comedy|Romance,Comedy,Romance,,,,,,,,,1995,114113,63020.0
265,295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,Comedy,Romance,,,,,,,,,1995,114210,2307.0
266,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,Comedy,Crime,Drama,Thriller,,,,,,,1994,110912,680.0
267,299,Priest (1994),Drama,Drama,,,,,,,,,,1994,110889,40156.0
268,300,Quiz Show (1994),Drama,Drama,,,,,,,,,,1994,110932,11450.0
269,301,Picture Bride (Bijo photo) (1994),Drama|Romance,Drama,Romance,,,,,,,,,1994,114129,30304.0
270,302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,Drama,Romance,,,,,,,,,1994,110963,10452.0
271,303,"Quick and the Dead, The (1995)",Action|Thriller|Western,Action,Thriller,Western,,,,,,,,1995,114214,12106.0
272,304,Roommates (1995),Comedy|Drama,Comedy,Drama,,,,,,,,,1995,114296,161495.0
273,305,Ready to Wear (Pret-A-Porter) (1994),Comedy,Comedy,,,,,,,,,,1994,110907,3586.0
274,306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,Drama,,,,,,,,,,1994,111495,110.0
275,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,Drama,,,,,,,,,,1993,108394,108.0
276,308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,Comedy,Drama,,,,,,,,,1994,111507,109.0
277,309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,Drama,,,,,,,,,,1994,110769,159185.0
278,312,Stuart Saves His Family (1995),Comedy,Comedy,,,,,,,,,,1995,114571,28033.0
279,313,"Swan Princess, The (1994)",Animation|Children,Animation,Children,,,,,,,,,1994,111333,22586.0
280,314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,Children,Drama,Fantasy,Mystery,,,,,,,1994,111112,14334.0
281,315,"Specialist, The (1994)",Action|Drama|Thriller,Action,Drama,Thriller,,,,,,,,1994,111255,2636.0
282,316,Stargate (1994),Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,,,,,,,1994,111282,2164.0
283,317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,Comedy,Drama,Fantasy,,,,,,,,1994,111070,11395.0
284,318,"Shawshank Redemption, The (1994)",Crime|Drama,Crime,Drama,,,,,,,,,1994,111161,278.0
285,319,Shallow Grave (1994),Comedy|Drama|Thriller,Comedy,Drama,Thriller,,,,,,,,1994,111149,9905.0
286,320,Suture (1993),Film-Noir|Thriller,Film-Noir,Thriller,,,,,,,,,1993,108260,87078.0
287,321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,Drama,,,,,,,,,,1993,106966,12527.0
288,322,Swimming with Sharks (1995),Comedy|Drama,Comedy,Drama,,,,,,,,,1995,114594,20306.0
289,324,"Sum of Us, The (1994)",Comedy|Drama,Comedy,Drama,,,,,,,,,1994,111309,36614.0
290,325,National Lampoon's Senior Trip (1995),Comedy,Comedy,,,,,,,,,,1995,113936,27993.0
291,326,To Live (Huozhe) (1994),Drama,Drama,,,,,,,,,,1994,110081,31439.0
292,327,Tank Girl (1995),Action|Comedy|Sci-Fi,Action,Comedy,Sci-Fi,,,,,,,,1995,114614,9067.0
293,328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,Horror,Thriller,,,,,,,,,1995,114608,9059.0
294,329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,Adventure,Drama,Sci-Fi,,,,,,,,1994,111280,193.0
295,330,Tales from the Hood (1995),Action|Crime|Horror,Action,Crime,Horror,,,,,,,,1995,114609,25066.0
296,331,Tom & Viv (1994),Drama,Drama,,,,,,,,,,1994,111454,46797.0
297,332,Village of the Damned (1995),Horror|Sci-Fi,Horror,Sci-Fi,,,,,,,,,1995,114852,12122.0
298,333,Tommy Boy (1995),Comedy,Comedy,,,,,,,,,,1995,114694,11381.0
299,334,Vanya on 42nd Street (1994),Drama,Drama,,,,,,,,,,1994,111590,32636.0
300,335,Underneath (1995),Mystery|Thriller,Mystery,Thriller,,,,,,,,,1995,114788,36141.0
301,336,"Walking Dead, The (1995)",Drama|War,Drama,War,,,,,,,,,1995,114888,95963.0
302,337,What's Eating Gilbert Grape (1993),Drama,Drama,,,,,,,,,,1993,108550,1587.0
303,338,Virtuosity (1995),Action|Sci-Fi|Thriller,Action,Sci-Fi,Thriller,,,,,,,,1995,114857,9271.0
304,339,While You Were Sleeping (1995),Comedy|Romance,Comedy,Romance,,,,,,,,,1995,114924,2064.0
305,340,"War, The (1994)",Adventure|Drama|War,Adventure,Drama,War,,,,,,,,1994,111667,19855.0
306,341,Double Happiness (1994),Drama,Drama,,,,,,,,,,1994,109655,60855.0
307,342,Muriel's Wedding (1994),Comedy,Comedy,,,,,,,,,,1994,110598,236.0
308,343,"Baby-Sitters Club, The (1995)",Children,Children,,,,,,,,,,1995,112435,48287.0
309,344,Ace Ventura: Pet Detective (1994),Comedy,Comedy,,,,,,,,,,1994,109040,3049.0
310,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,Comedy,Drama,,,,,,,,,1994,109045,2759.0
311,346,Backbeat (1993),Drama|Musical,Drama,Musical,,,,,,,,,1993,106339,12635.0
312,347,Bitter Moon (1992),Drama|Film-Noir|Romance,Drama,Film-Noir,Romance,,,,,,,,1992,104779,10497.0
313,348,Bullets Over Broadway (1994),Comedy,Comedy,,,,,,,,,,1994,109348,11382.0
314,349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Action,Crime,Drama,Thriller,,,,,,,1994,109444,9331.0
315,350,"Client, The (1994)",Drama|Mystery|Thriller,Drama,Mystery,Thriller,,,,,,,,1994,109446,10731.0
316,351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,1994,109484,10464.0
317,352,Crooklyn (1994),Comedy|Drama,Comedy,Drama,,,,,,,,,1994,109504,34152.0
318,353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,Action,Crime,Fantasy,Thriller,,,,,,,1994,109506,9495.0
319,354,Cobb (1994),Drama,Drama,,,,,,,,,,1994,109450,29973.0
320,355,"Flintstones, The (1994)",Children|Comedy|Fantasy,Children,Comedy,Fantasy,,,,,,,,1994,109813,888.0
321,356,Forrest Gump (1994),Comedy|Drama|Romance|War,Comedy,Drama,Romance,War,,,,,,,1994,109830,13.0
322,357,Four Weddings and a Funeral (1994),Comedy|Romance,Comedy,Romance,,,,,,,,,1994,109831,712.0
323,358,Higher Learning (1995),Drama,Drama,,,,,,,,,,1995,113305,16295.0
324,360,I Love Trouble (1994),Action|Comedy,Action,Comedy,,,,,,,,,1994,110093,10879.0
325,361,It Could Happen to You (1994),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,1994,110167,10660.0
326,362,"Jungle Book, The (1994)",Adventure|Children|Romance,Adventure,Children,Romance,,,,,,,,1994,110213,10714.0
327,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,Documentary,,,,,,,,,,1993,107472,41647.0
328,364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,Adventure,Animation,Children,Drama,Musical,IMAX,,,,,1994,110357,8587.0
329,365,Little Buddha (1993),Drama,Drama,,,,,,,,,,1993,107426,1689.0
330,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,Drama,Horror,Mystery,Thriller,,,,,,,1994,111686,11596.0
331,367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,Action,Comedy,Crime,Fantasy,,,,,,,1994,110475,854.0
332,368,Maverick (1994),Adventure|Comedy|Western,Adventure,Comedy,Western,,,,,,,,1994,110478,9359.0
333,369,Mrs. Parker and the Vicious Circle (1994),Drama,Drama,,,,,,,,,,1994,110588,23333.0
334,370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,Action,Comedy,,,,,,,,,1994,110622,36593.0
335,371,"Paper, The (1994)",Comedy|Drama,Comedy,Drama,,,,,,,,,1994,110771,12280.0
336,372,Reality Bites (1994),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,1994,110950,2788.0
337,373,Red Rock West (1992),Thriller,Thriller,,,,,,,,,,1992,105226,10427.0
338,374,Richie Rich (1994),Children|Comedy,Children,Comedy,,,,,,,,,1994,110989,11011.0
339,375,Safe Passage (1994),Drama,Drama,,,,,,,,,,1994,111054,49803.0
340,376,"River Wild, The (1994)",Action|Thriller,Action,Thriller,,,,,,,,,1994,110997,8987.0
341,377,Speed (1994),Action|Romance|Thriller,Action,Romance,Thriller,,,,,,,,1994,111257,1637.0
342,378,Speechless (1994),Comedy|Romance,Comedy,Romance,,,,,,,,,1994,111256,15128.0
343,379,Timecop (1994),Action|Sci-Fi|Thriller,Action,Sci-Fi,Thriller,,,,,,,,1994,111438,8831.0
344,380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,Action,Adventure,Comedy,Romance,Thriller,,,,,,1994,111503,36955.0
345,381,When a Man Loves a Woman (1994),Drama|Romance,Drama,Romance,,,,,,,,,1994,111693,10449.0
346,382,Wolf (1994),Drama|Horror|Romance|Thriller,Drama,Horror,Romance,Thriller,,,,,,,1994,111742,10395.0
347,383,Wyatt Earp (1994),Western,Western,,,,,,,,,,1994,111756,12160.0
348,384,Bad Company (1995),Action|Crime|Drama,Action,Crime,Drama,,,,,,,,1995,112443,40480.0
349,387,"Low Down Dirty Shame, A (1994)",Action|Comedy,Action,Comedy,,,,,,,,,1994,110399,26352.0
350,388,Boys Life (1995),Drama,Drama,,,,,,,,,,1995,112570,39953.0
351,389,"Colonel Chabert, Le (1994)",Drama|Romance|War,Drama,Romance,War,,,,,,,,1994,109454,41580.0
352,390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,Action,Crime,Drama,,,,,,,,1965,59170,315.0
353,391,Jason's Lyric (1994),Crime|Drama,Crime,Drama,,,,,,,,,1994,110186,22067.0
354,392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,Adventure,Animation,,,,,,,,,1993,108069,18242.0
355,393,Street Fighter (1994),Action|Adventure|Fantasy,Action,Adventure,Fantasy,,,,,,,,1994,111301,11667.0
356,401,Mirage (1995),Action|Thriller,Action,Thriller,,,,,,,,,1995,113827,226229.0
357,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,Action,Fantasy,,,,,,,,,1994,110027,8011.0
358,407,In the Mouth of Madness (1995),Horror|Thriller,Horror,Thriller,,,,,,,,,1995,113409,2654.0
359,408,8 Seconds (1994),Drama,Drama,,,,,,,,,,1994,109021,18069.0
360,409,Above the Rim (1994),Crime|Drama,Crime,Drama,,,,,,,,,1994,109035,19092.0
361,410,Addams Family Values (1993),Children|Comedy|Fantasy,Children,Comedy,Fantasy,,,,,,,,1993,106220,2758.0
362,412,"Age of Innocence, The (1993)",Drama,Drama,,,,,,,,,,1993,106226,10436.0
363,413,Airheads (1994),Comedy,Comedy,,,,,,,,,,1994,109068,13595.0
364,414,"Air Up There, The (1994)",Comedy,Comedy,,,,,,,,,,1994,109067,46094.0
365,415,Another Stakeout (1993),Comedy|Thriller,Comedy,Thriller,,,,,,,,,1993,106292,9409.0
366,416,Bad Girls (1994),Western,Western,,,,,,,,,,1994,109198,11853.0
367,417,Barcelona (1994),Comedy|Romance,Comedy,Romance,,,,,,,,,1994,109219,16771.0
368,418,Being Human (1993),Drama,Drama,,,,,,,,,,1993,106379,46924.0
369,419,"Beverly Hillbillies, The (1993)",Comedy,Comedy,,,,,,,,,,1993,106400,11041.0
370,420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,Action,Comedy,Crime,Thriller,,,,,,,1994,109254,306.0
371,421,Black Beauty (1994),Adventure|Children|Drama,Adventure,Children,Drama,,,,,,,,1994,109279,14522.0
372,422,Blink (1994),Thriller,Thriller,,,,,,,,,,1994,109297,26203.0
373,423,Blown Away (1994),Action|Thriller,Action,Thriller,,,,,,,,,1994,109303,178.0
374,424,Blue Chips (1994),Drama,Drama,,,,,,,,,,1994,109305,19819.0
375,425,Blue Sky (1994),Drama|Romance,Drama,Romance,,,,,,,,,1994,109306,57834.0
376,426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Horror,Sci-Fi,Thriller,,,,,,,,1993,106452,4722.0
377,427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,Drama,Mystery,Romance,Thriller,,,,,,,1993,106471,18215.0
378,428,"Bronx Tale, A (1993)",Drama,Drama,,,,,,,,,,1993,106489,1607.0
379,429,Cabin Boy (1994),Comedy,Comedy,,,,,,,,,,1994,109361,26391.0
380,431,Carlito's Way (1993),Crime|Drama,Crime,Drama,,,,,,,,,1993,106519,6075.0
381,432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,Adventure,Comedy,Western,,,,,,,,1994,109439,11310.0
382,433,Clean Slate (1994),Comedy,Comedy,,,,,,,,,,1994,109443,18658.0
383,434,Cliffhanger (1993),Action|Adventure|Thriller,Action,Adventure,Thriller,,,,,,,,1993,106582,9350.0
384,435,Coneheads (1993),Comedy|Sci-Fi,Comedy,Sci-Fi,,,,,,,,,1993,106598,9612.0
385,436,Color of Night (1994),Drama|Thriller,Drama,Thriller,,,,,,,,,1994,109456,2124.0
386,437,Cops and Robbersons (1994),Comedy,Comedy,,,,,,,,,,1994,109480,26261.0
387,438,"Cowboy Way, The (1994)",Action|Comedy|Drama,Action,Comedy,Drama,,,,,,,,1994,109493,19176.0
388,439,Dangerous Game (1993),Drama,Drama,,,,,,,,,,1993,106660,49299.0
389,440,Dave (1993),Comedy|Romance,Comedy,Romance,,,,,,,,,1993,106673,11566.0
390,441,Dazed and Confused (1993),Comedy,Comedy,,,,,,,,,,1993,106677,9571.0
391,442,Demolition Man (1993),Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,,,,,,,1993,106697,9739.0
392,443,"Endless Summer 2, The (1994)",Adventure|Documentary,Adventure,Documentary,,,,,,,,,1994,109729,24257.0
393,444,Even Cowgirls Get the Blues (1993),Comedy|Romance,Comedy,Romance,,,,,,,,,1993,106834,34444.0
394,445,Fatal Instinct (1993),Comedy,Comedy,,,,,,,,,,1993,106873,26141.0
395,446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Drama,Romance,,,,,,,,,1993,106332,10997.0
396,447,"Favor, The (1994)",Comedy|Romance,Comedy,Romance,,,,,,,,,1994,109783,50463.0
397,448,Fearless (1993),Drama,Drama,,,,,,,,,,1993,106881,10443.0
398,449,Fear of a Black Hat (1994),Comedy,Comedy,,,,,,,,,,1994,106880,20239.0
399,450,With Honors (1994),Comedy|Drama,Comedy,Drama,,,,,,,,,1994,111732,16297.0
400,451,Flesh and Bone (1993),Drama|Mystery|Romance,Drama,Mystery,Romance,,,,,,,,1993,106926,18551.0
401,452,Widows' Peak (1994),Drama,Drama,,,,,,,,,,1994,111712,25440.0
402,453,For Love or Money (1993),Comedy|Romance,Comedy,Romance,,,,,,,,,1993,106941,9024.0
403,454,"Firm, The (1993)",Drama|Thriller,Drama,Thriller,,,,,,,,,1993,106918,37233.0
404,455,Free Willy (1993),Adventure|Children|Drama,Adventure,Children,Drama,,,,,,,,1993,106965,1634.0
405,456,Fresh (1994),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,1994,109842,13815.0
406,457,"Fugitive, The (1993)",Thriller,Thriller,,,,,,,,,,1993,106977,5503.0
407,458,Geronimo: An American Legend (1993),Drama|Western,Drama,Western,,,,,,,,,1993,107004,35588.0
408,459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,Action,Adventure,Crime,Drama,Romance,Thriller,,,,,1994,109890,2087.0
409,460,Getting Even with Dad (1994),Comedy,Comedy,,,,,,,,,,1994,109891,41579.0
410,461,Go Fish (1994),Drama|Romance,Drama,Romance,,,,,,,,,1994,109913,18620.0
411,463,Guilty as Sin (1993),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,1993,107057,4916.0
412,464,Hard Target (1993),Action|Adventure|Crime|Thriller,Action,Adventure,Crime,Thriller,,,,,,,1993,107076,2019.0
413,465,Heaven & Earth (1993),Action|Drama|War,Action,Drama,War,,,,,,,,1993,107096,31642.0
414,466,Hot Shots! Part Deux (1993),Action|Comedy|War,Action,Comedy,War,,,,,,,,1993,107144,9255.0
415,467,Live Nude Girls (1995),Comedy,Comedy,,,,,,,,,,1995,113674,26271.0
416,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,Comedy,Romance,,,,,,,,,1995,112966,10612.0
417,469,"House of the Spirits, The (1993)",Drama|Romance,Drama,Romance,,,,,,,,,1993,107151,2259.0
418,470,House Party 3 (1994),Comedy,Comedy,,,,,,,,,,1994,110064,16097.0
419,471,"Hudsucker Proxy, The (1994)",Comedy,Comedy,,,,,,,,,,1994,110074,11934.0
420,472,I'll Do Anything (1994),Comedy|Drama,Comedy,Drama,,,,,,,,,1994,110097,106143.0
421,473,In the Army Now (1994),Comedy|War,Comedy,War,,,,,,,,,1994,110123,12475.0
422,474,In the Line of Fire (1993),Action|Thriller,Action,Thriller,,,,,,,,,1993,107206,9386.0
423,475,In the Name of the Father (1993),Drama,Drama,,,,,,,,,,1993,107207,7984.0
424,476,"Inkwell, The (1994)",Comedy|Drama,Comedy,Drama,,,,,,,,,1994,110137,59930.0
425,477,What's Love Got to Do with It? (1993),Drama|Musical,Drama,Musical,,,,,,,,,1993,108551,15765.0
426,479,Judgment Night (1993),Action|Crime|Thriller,Action,Crime,Thriller,,,,,,,,1993,107286,6.0
427,480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,,,,,,,1993,107290,329.0
428,481,Kalifornia (1993),Drama|Thriller,Drama,Thriller,,,,,,,,,1993,107302,10909.0
429,482,Killing Zoe (1994),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,1994,110265,507.0
430,483,King of the Hill (1993),Drama,Drama,,,,,,,,,,1993,107322,34024.0
431,484,Lassie (1994),Adventure|Children,Adventure,Children,,,,,,,,,1994,110305,29918.0
432,485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,Action,Adventure,Comedy,Fantasy,,,,,,,1993,107362,9593.0
433,486,Life with Mikey (1993),Comedy,Comedy,,,,,,,,,,1993,107413,42580.0
434,487,Lightning Jack (1994),Comedy|Western,Comedy,Western,,,,,,,,,1994,110353,22317.0
435,488,M. Butterfly (1993),Drama|Romance,Drama,Romance,,,,,,,,,1993,107468,1413.0
436,489,Made in America (1993),Comedy,Comedy,,,,,,,,,,1993,107478,12121.0
437,490,Malice (1993),Thriller,Thriller,,,,,,,,,,1993,107497,2246.0
438,491,"Man Without a Face, The (1993)",Drama,Drama,,,,,,,,,,1993,107501,10502.0
439,492,Manhattan Murder Mystery (1993),Comedy|Mystery,Comedy,Mystery,,,,,,,,,1993,107507,10440.0
440,493,Menace II Society (1993),Action|Crime|Drama,Action,Crime,Drama,,,,,,,,1993,107554,9516.0
441,494,Executive Decision (1996),Action|Adventure|Thriller,Action,Adventure,Thriller,,,,,,,,1996,116253,2320.0
442,495,In the Realm of the Senses (Ai no corrida) (1976),Drama,Drama,,,,,,,,,,1976,74102,5879.0
443,496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,Comedy,Drama,Romance,Thriller,,,,,,,1994,111689,83718.0
444,497,Much Ado About Nothing (1993),Comedy|Romance,Comedy,Romance,,,,,,,,,1993,107616,11971.0
445,498,Mr. Jones (1993),Drama|Romance,Drama,Romance,,,,,,,,,1993,107611,2625.0
446,499,Mr. Wonderful (1993),Comedy|Romance,Comedy,Romance,,,,,,,,,1993,107613,31911.0
447,500,Mrs. Doubtfire (1993),Comedy|Drama,Comedy,Drama,,,,,,,,,1993,107614,788.0
448,501,Naked (1993),Drama,Drama,,,,,,,,,,1993,107653,21450.0
449,502,"Next Karate Kid, The (1994)",Action|Children|Romance,Action,Children,Romance,,,,,,,,1994,110657,11231.0
450,504,No Escape (1994),Action|Drama|Sci-Fi,Action,Drama,Sci-Fi,,,,,,,,1994,110678,10447.0
451,505,North (1994),Comedy,Comedy,,,,,,,,,,1994,110687,31586.0
452,506,Orlando (1992),Drama|Fantasy|Romance,Drama,Fantasy,Romance,,,,,,,,1992,107756,9300.0
453,507,"Perfect World, A (1993)",Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,1993,107808,9559.0
454,508,Philadelphia (1993),Drama,Drama,,,,,,,,,,1993,107818,9800.0
455,509,"Piano, The (1993)",Drama|Romance,Drama,Romance,,,,,,,,,1993,107822,713.0
456,510,Poetic Justice (1993),Drama,Drama,,,,,,,,,,1993,107840,8291.0
457,511,"Program, The (1993)",Action|Drama,Action,Drama,,,,,,,,,1993,107889,18133.0
458,512,"Puppet Masters, The (1994)",Horror|Sci-Fi,Horror,Sci-Fi,,,,,,,,,1994,111003,25557.0
459,513,Radioland Murders (1994),Comedy|Mystery|Romance,Comedy,Mystery,Romance,,,,,,,,1994,110939,22588.0
460,514,"Ref, The (1994)",Comedy,Comedy,,,,,,,,,,1994,110955,10872.0
461,515,"Remains of the Day, The (1993)",Drama|Romance,Drama,Romance,,,,,,,,,1993,107943,1245.0
462,516,Renaissance Man (1994),Comedy|Drama,Comedy,Drama,,,,,,,,,1994,110971,11858.0
463,517,Rising Sun (1993),Action|Drama|Mystery,Action,Drama,Mystery,,,,,,,,1993,107969,7007.0
464,518,"Road to Wellville, The (1994)",Comedy,Comedy,,,,,,,,,,1994,111001,10467.0
465,519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,Action,Crime,Drama,Sci-Fi,Thriller,,,,,,1993,107978,5550.0
466,520,Robin Hood: Men in Tights (1993),Comedy,Comedy,,,,,,,,,,1993,107977,8005.0
467,521,Romeo Is Bleeding (1993),Crime|Thriller,Crime,Thriller,,,,,,,,,1993,107983,2088.0
468,522,Romper Stomper (1992),Action|Drama,Action,Drama,,,,,,,,,1992,105275,10412.0
469,523,Ruby in Paradise (1993),Drama,Drama,,,,,,,,,,1993,108000,47889.0
470,524,Rudy (1993),Drama,Drama,,,,,,,,,,1993,108002,14534.0
471,526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,Drama,,,,,,,,,,1992,105032,41878.0
472,527,Schindler's List (1993),Drama|War,Drama,War,,,,,,,,,1993,108052,424.0
473,528,"Scout, The (1994)",Comedy|Drama,Comedy,Drama,,,,,,,,,1994,111094,35233.0
474,529,Searching for Bobby Fischer (1993),Drama,Drama,,,,,,,,,,1993,108065,14291.0
475,531,"Secret Garden, The (1993)",Children|Drama,Children,Drama,,,,,,,,,1993,108071,11236.0
476,532,Serial Mom (1994),Comedy|Crime|Horror,Comedy,Crime,Horror,,,,,,,,1994,111127,11592.0
477,533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,Action,Adventure,Fantasy,Mystery,,,,,,,1994,111143,8850.0
478,534,Shadowlands (1993),Drama|Romance,Drama,Romance,,,,,,,,,1993,108101,10445.0
479,535,Short Cuts (1993),Drama,Drama,,,,,,,,,,1993,108122,695.0
480,536,"Simple Twist of Fate, A (1994)",Drama,Drama,,,,,,,,,,1994,111194,43535.0
481,537,Sirens (1994),Drama,Drama,,,,,,,,,,1994,111201,12519.0
482,538,Six Degrees of Separation (1993),Drama,Drama,,,,,,,,,,1993,108149,23210.0
483,539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,1993,108160,858.0
484,540,Sliver (1993),Thriller,Thriller,,,,,,,,,,1993,108162,867.0
485,541,Blade Runner (1982),Action|Sci-Fi|Thriller,Action,Sci-Fi,Thriller,,,,,,,,1982,83658,78.0
486,542,Son in Law (1993),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,1993,108186,13203.0
487,543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,Comedy,Romance,Thriller,,,,,,,,1993,108174,10442.0
488,544,Striking Distance (1993),Action|Crime,Action,Crime,,,,,,,,,1993,108238,11074.0
489,546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Action,Adventure,Children,Comedy,Fantasy,Sci-Fi,,,,,1993,108255,9607.0
490,547,Surviving the Game (1994),Action|Adventure|Thriller,Action,Adventure,Thriller,,,,,,,,1994,111323,17585.0
